ID,Rotor speed,Gear Temp.,Generator rotation,Env. Temp.,Output,Voltage,Windspeed
3866,18.34,64.4,1593,10,333,403.08,16.46
3867,21.35,61.2,592,7,347,397.36,16.69
3868,20.37,66.6,1517,8,324,400.8,16.93
3869,22.74,69,711,8,339,402.81,16.4
3870,18.19,67.9,520,10,310,400.18,15.49
3871,16.83,66.3,1536,4,338,402.85,14.73
3872,19.89,61.8,1223,9,305,396.86,14.78
3873,16.39,61.3,1475,9,331,400.96,14.1
3874,20.43,68.2,1152,5,328,401.08,14.29
3875,17.12,63.9,1016,7,301,400.34,13.6
3876,18.93,68,917,6,339,397.9,13.18
3877,19.64,67.4,677,7,307,400.14,12.9
3878,18.72,61.9,1471,3,333,396.99,13.45
3879,17.72,65.1,1525,7,333,401.2,13.65
3880,20.55,61.7,781,9,308,402.21,14.06
3881,17.48,68.9,889,4,325,400.93,15
3882,17.11,61.3,1607,3,327,401.33,14.71
3883,17.1,62.4,919,10,317,397.08,15.1
3884,22,67.2,750,8,337,398.64,14.62
3885,16.83,65.2,1617,10,338,402.2,15.57
3886,21.98,61.7,1582,7,310,401.02,14.85
3887,19.82,65.4,1105,6,310,400.09,15.27
3888,17.45,64,1696,9,326,401.84,15.92
3889,21.59,63.7,1588,10,301,399.94,15.29
3890,19.99,69.5,1206,2,312,396.19,16.12
3891,17.89,65,1123,10,313,400.89,15.5
3892,21.43,66.1,1295,8,317,403.87,15.82
3893,20.84,66.7,1074,10,335,401.18,16.58
3894,18.12,63.7,1162,9,340,400.67,16.63
3895,21.66,67.1,613,10,305,402.63,16.92
3896,20.45,63.3,1878,9,340,403.58,16.55
3897,17.48,63,2167,4,337,399.18,16.89
3898,23.77,64.3,514,3,323,401.27,17.62
3899,19.08,67.4,1369,8,352,397.36,18.29
3900,19.76,66.4,2204,9,329,397.04,17.8
3901,23.71,69.3,1997,10,314,396.37,18.47
3902,23.59,65.1,1150,10,347,399.04,18.67
3903,23.08,63.4,1036,9,329,401.53,19.65
3904,24.79,69.4,1169,5,319,401.62,20.33
3905,22.56,64.8,1354,10,349,402.21,20.18
3906,23.33,63.2,863,8,327,398.61,20.26
3907,20.63,68.6,742,7,319,401.92,19.43
3908,19.64,62.1,1383,9,326,401.21,19.94
3909,22.21,63.4,1114,7,300,402.15,20.52
3910,19.87,61.8,677,8,354,401.07,20.06
3911,20.06,65.4,1581,9,301,398.59,19.59
3912,22.95,63.2,1729,9,320,403.35,19.67
3913,21.07,60.6,1330,3,318,397.12,19.34
3914,22.59,63.2,599,4,322,401.77,18.66
3915,24.22,67.4,1608,7,349,400.83,19.51
3916,18.91,66.5,1365,2,310,401.54,18.71
3917,22.72,64.2,2116,6,350,397.68,19.7
3918,22.28,65.5,1125,7,328,397.78,19.71
3919,23.77,70.2,1689,9,342,401.83,20.33
3920,23.24,61.7,1472,10,349,398.75,20.19
3921,18.83,65.1,1024,10,319,400.6,19.22
3922,19.95,71,2090,10,321,403.29,18.69
3923,22.47,61.5,2083,9,334,398.11,19.14
3924,22.26,66.3,2343,10,310,403.11,19.29
3925,24.45,64.7,2015,7,351,402.33,19.06
3926,20.51,61.7,533,9,305,402.51,19.34
3927,23.53,62.9,826,8,348,402.9,19.92
3928,23.35,61,1380,10,313,402.46,20.32
3929,22.1,63.6,1121,10,350,400.92,20.62
3930,21.28,66.6,1131,5,332,400.91,21.58
3931,23.79,63.6,1891,7,335,396.44,21.01
3932,20.41,68.2,1289,10,356,397.77,20.98
3933,21.94,67,1127,10,324,403.18,20.23
3934,20.1,65.2,620,7,310,399.46,20.55
3935,23.2,63.5,1757,9,322,396.26,19.87
3936,22.26,63,2100,9,346,402.01,19.92
3937,23.41,61.6,1010,6,336,397.59,20.65
3938,23.46,67.5,2154,8,358,397.69,20.58
3939,22.52,68.6,2110,7,346,403.6,20.71
3940,22.92,66.5,667,8,354,399.35,19.95
3941,22.58,65.9,2505,6,325,396.29,20.48
3942,20.89,66.7,1376,8,315,399.33,21.06
3943,20.01,64.6,858,8,321,398.5,21.95
3944,23.63,66.9,2715,9,346,401.25,22.68
3945,25.14,62.8,1044,7,318,397.82,22.7
3946,23.66,62,1234,10,332,401.45,22.8
3947,24.43,63.6,1169,9,346,400.08,23.38
3948,20.9,68.9,2112,9,329,403.39,22.66
3949,23.51,63.3,2509,9,319,400.39,22.18
3950,22.59,70,2311,8,331,398.84,22.28
3951,23.19,65.6,815,9,348,396.28,22.44
3952,26.42,65,2567,10,334,399.26,23.43
3953,24.81,67.2,2567,9,349,401.49,23.47
3954,24.71,63.1,729,6,354,397.12,23.11
3955,26.52,63.7,1874,6,341,402.22,23.65
3956,24.3,66,1540,9,317,402.06,23.81
3957,25.06,62.4,1473,2,323,400.1,24.2
3958,23.76,63.5,588,6,346,399.5,23.41
3959,25.1,65.9,608,9,330,401.15,22.74
3960,21.99,62.4,2060,10,305,397.88,22.17
3961,21.46,67.3,2073,9,337,399.09,21.9
3962,22.82,66.2,2164,6,326,398.67,22.34
3963,20.04,62.3,1010,10,362,401.05,21.74
3964,23.49,60.5,1093,8,306,401.2,21.64
3965,21.82,62.7,2249,4,329,401.3,22.1
3966,22.54,64.2,1993,10,310,397.3,22.36
3967,23.54,69.2,2633,10,329,397.75,23
3968,22.92,65.4,1547,5,333,400.69,22.17
3969,21.4,68.9,1435,9,330,399.94,21.82
3970,22.83,68,2219,9,325,396.35,21.83
3971,24.57,69.7,2039,10,356,403.53,21.02
3972,23,68.1,2004,10,353,401.09,21.8
3973,24.25,64.5,986,10,321,402.45,20.94
3974,23.88,70.5,2328,8,318,399.2,20.72
3975,19.87,65.7,541,9,324,397.44,21.36
3976,21.86,70.8,2074,9,337,400.47,22.19
3977,21.78,59.7,680,8,357,396.59,21.47
3978,24.94,68.1,1723,4,322,398.21,20.95
3979,25.19,66.4,1515,5,342,397.51,21.3
3980,23.37,66.9,2135,5,312,402.61,21.06
3981,22.18,63.4,2330,6,350,401.43,20.55
3982,22.67,66.7,985,10,308,397.09,20.58
3983,22.14,64.1,1975,6,330,403.07,20.63
3984,24.95,65.5,1892,3,350,402.88,20.35
3985,20.56,69.1,1314,10,330,403.11,21.19
3986,20.92,65.9,736,10,338,401.13,21.06
3987,24.47,64.9,2455,5,340,403.11,20.4
3988,24.64,68.9,1341,6,333,398.44,19.42
3989,23.28,63,2070,5,327,399.85,19.12
3990,22.9,69.6,1749,1,358,403.51,19.37
3991,20.32,65.3,1905,7,345,397.07,19.25
3992,20.43,69.9,1373,8,315,401.61,18.65
3993,20.51,60,913,4,334,402.14,18.9
3994,24.69,65.2,2333,10,307,403.64,19.43
3995,21.78,70.8,2420,9,344,397.11,19.69
3996,20.24,62.8,2022,9,309,401.74,19.67
3997,19.86,66.9,1521,9,348,402.86,19.86
3998,19.1,68.1,1752,3,346,400.75,20.02
3999,24.19,68.1,1846,10,346,403.09,19.78
4000,22.51,64.7,1666,9,319,396.35,18.96
